customer,location,soap_type,quantity,age,payment_type,,Points,Explanation/Questions,,,,,,
4375,suburban,twin,7,59,credit card,,,,,,,,,
4376,suburban,twin,9,86,check,,,,,,,,,
4377,suburban,bundle,6,27,cash,,,,,,,,,
4378,urban,liquid,7,32,cash,,,,,,,,,
4379,rural,single,1,18,cash,,,,,,,,,
4380,rural,single,NA,NA,NA,,,,,,,,,
4381,rural,single,7,91,credit card,,,,,,,,,
4382,rural,single,2,63,credit card,,,,,,,,,
4383,rural,single,10,47,check,,,,,,,,,
4384,rural,single,NA,NA,NA,,,,,,,,,
4385,rural,single,4,96,credit card,,,,,,,,,
4386,rural,single,3,84,credit card,,,,,,,,,
4387,rural,single,4,86,credit card,,,,,,,,,
4388,rural,single,3,19,credit card,,,,,,,,,
4389,rural,single,2,25,check,,,,,,,,,
4390,rural,single,10,68,cash,,,,,,,,,
4391,rural,twin,2,81,credit card,,,,,,,,,
4392,rural,twin,8,84,cash,,,,,,,,,
4393,suburban,twin,9,83,cash,,,,,,,,,
4394,suburban,twin,1,20,cash,,,,,,,,,
4395,suburban,twin,8,53,credit card,,,,,,,,,
4396,suburban,bundle,8,25,credit card,,,,,,,,,
4397,suburban,bundle,1,29,cash,,,,,,,,,
4398,suburban,bundle,2,34,cash,,,,,,,,,
4399,suburban,bundle,2,94,credit card,,,,,,,,,
4400,urban,bundle,NA,NA,NA,,,,,,,,,
4401,urban,bundle,3,29,credit card,,,,,,,,,
4402,urban,liquid,4,96,cash,,,,,,,,,
4403,urban,liquid,NA,NA,NA,,,,,,,,,
4404,rural,single,5,77,credit card,,,,,,,,,
4405,rural,single,10,32,check,,,,,,,,,
4406,rural,single,6,61,cash,,,,,,,,,
4407,rural,single,2,77,cash,,,,,,,,,
4408,rural,single,4,40,cash,,,,,,,,,
4409,rural,single,5,26,check,,,,,,,,,
4410,rural,single,NA,NA,NA,,,,,,,,,
4411,rural,twin,7,26,credit card,,,,,,,,,
4412,suburban,twin,3,43,credit card,,,,,,,,,
4413,suburban,twin,6,47,check,,,,,,,,,
4414,suburban,twin,NA,NA,NA,,,,,,,,,
4415,suburban,twin,3,69,cash,,,,,,,,,
4416,suburban,twin,7,31,check,,,,,,,,,
4417,suburban,twin,1,39,cash,,,,,,,,,
4418,suburban,bundle,9,67,credit card,,,,,,,,,
4419,suburban,bundle,6,89,check,,,,,,,,,
4420,suburban,bundle,6,62,cash,,,,,,,,,
4421,suburban,bundle,NA,NA,NA,,,,,,,,,
4422,urban,liquid,9,69,credit card,,,,,,,,,
4423,urban,liquid,2,88,cash,,,,,,,,,
4424,urban,liquid,3,82,check,,,,,,,,,
4425,rural,single,8,58,check,,,,,,,,,
4426,rural,single,9,30,credit card,,,,,,,,,
4427,rural,single,3,36,credit card,,,,,,,,,
4428,rural,single,7,30,credit card,,,,,,,,,
4429,rural,twin,8,58,check,,,,,,,,,
4430,rural,twin,9,41,cash,,,,,,,,,
4431,suburban,twin,6,26,cash,,,,,,,,,
4432,urban,bundle,5,84,cash,,,,,,,,,
4433,urban,bundle,9,45,credit card,,,,,,,,,
4434,urban,bundle,5,83,check,,,,,,,,,
4435,urban,liquid,3,98,check,,,,,,,,,
4436,urban,liquid,8,51,check,,,,,,,,,
4437,urban,liquid,6,80,check,,,,,,,,,
4438,rural,single,9,47,cash,,,,,,,,,
4439,rural,single,5,69,credit card,,,,,,,,,
4440,rural,single,2,61,credit card,,,,,,,,,
4441,rural,single,6,65,cash,,,,,,,,,
4442,rural,single,5,73,check,,,,,,,,,
4443,rural,single,9,65,check,,,,,,,,,
4444,rural,single,10,53,cash,,,,,,,,,
4445,rural,single,1,33,cash,,,,,,,,,
4446,rural,single,8,65,credit card,,,,,,,,,
4447,rural,single,10,32,credit card,,,,,,,,,
4448,rural,twin,NA,NA,NA,,,,,,,,,
4449,suburban,twin,3,94,credit card,,,,,,,,,
4450,suburban,twin,NA,NA,NA,,,,,,,,,
4451,suburban,bundle,3,81,cash,,,,,,,,,
4452,suburban,bundle,9,49,check,,,,,,,,,
4453,suburban,bundle,10,20,check,,,,,,,,,
4454,suburban,bundle,2,36,cash,,,,,,,,,
4455,suburban,bundle,9,53,credit card,,,,,,,,,
4456,suburban,bundle,5,38,cash,,,,,,,,,
4457,urban,bundle,7,22,cash,,,,,,,,,
4458,urban,liquid,NA,NA,NA,,,,,,,,,
4459,urban,liquid,9,32,check,,,,,,,,,
4460,urban,liquid,1,95,check,,,,,,,,,
4461,urban,liquid,1,38,check,,,,,,,,,
4462,urban,liquid,8,76,cash,,,,,,,,,
4463,urban,liquid,1,49,check,,,,,,,,,
4464,urban,liquid,10,26,credit card,,,,,,,,,
4465,rural,single,6,32,check,,,,,,,,,
4466,rural,single,6,98,credit card,,,,,,,,,
4467,rural,single,9,29,cash,,,,,,,,,
4468,rural,single,10,82,credit card,,,,,,,,,
4469,rural,single,NA,NA,NA,,,,,,,,,
4470,rural,twin,10,63,credit card,,,,,,,,,
4471,rural,twin,5,65,credit card,,,,,,,,,
4472,rural,twin,NA,NA,NA,,,,,,,,,
4473,suburban,bundle,NA,NA,NA,,,,,,,,,
4474,suburban,bundle,7,87,check,,,,,,,,,
4475,urban,liquid,8,50,cash,,,,,,,,,
4476,urban,liquid,8,60,credit card,,,,,,,,,
4477,urban,liquid,1,54,check,,,,,,,,,
4478,urban,liquid,7,51,credit card,,,,,,,,,
4479,urban,liquid,7,48,check,,,,,,,,,
4480,urban,liquid,1,75,cash,,,,,,,,,
4481,rural,single,7,25,credit card,,,,,,,,,
4482,rural,single,7,30,cash,,,,,,,,,
4483,rural,single,8,45,check,,,,,,,,,
4484,rural,single,3,20,cash,,,,,,,,,
4485,rural,single,1,34,cash,,,,,,,,,
4486,rural,single,6,70,credit card,,,,,,,,,
4487,rural,single,1,74,check,,,,,,,,,
4488,rural,single,2,18,check,,,,,,,,,
4489,rural,single,1,53,cash,,,,,,,,,
4490,rural,single,7,88,credit card,,,,,,,,,
4491,rural,twin,8,68,credit card,,,,,,,,,
4492,rural,twin,7,39,cash,,,,,,,,,
4493,rural,twin,NA,NA,NA,,,,,,,,,
4494,suburban,twin,4,89,check,,,,,,,,,
4495,suburban,bundle,6,70,cash,,,,,,,,,
4496,urban,bundle,10,63,check,,,,,,,,,
4497,urban,liquid,6,91,credit card,,,,,,,,,
4498,urban,liquid,9,28,cash,,,,,,,,,
4499,urban,liquid,NA,NA,NA,,,,,,,,,
4500,urban,liquid,7,95,credit card,,,,,,,,,
4501,rural,single,NA,NA,NA,,,,,,,,,
4502,rural,single,6,85,credit card,,,,,,,,,
4503,rural,single,2,69,cash,,,,,,,,,
4504,rural,single,9,46,cash,,,,,,,,,
4505,rural,single,1,91,check,,,,,,,,,
4506,rural,single,8,50,credit card,,,,,,,,,
4507,rural,single,8,41,check,,,,,,,,,
4508,rural,single,7,74,credit card,,,,,,,,,
4509,rural,single,10,81,credit card,,,,,,,,,
4510,rural,single,4,59,cash,,,,,,,,,
4511,rural,single,10,40,cash,,,,,,,,,
4512,rural,single,7,23,cash,,,,,,,,,
4513,rural,single,3,38,cash,,,,,,,,,
4514,rural,single,4,86,credit card,,,,,,,,,
4515,rural,single,NA,NA,NA,,,,,,,,,
4516,rural,single,NA,NA,NA,,,,,,,,,
4517,rural,single,9,64,credit card,,,,,,,,,
4518,rural,single,1,52,check,,,,,,,,,
4519,rural,single,4,42,credit card,,,,,,,,,
4520,rural,single,7,25,credit card,,,,,,,,,
4521,rural,single,NA,NA,NA,,,,,,,,,
4522,rural,single,5,71,check,,,,,,,,,
4523,rural,single,9,68,cash,,,,,,,,,
4524,rural,single,NA,NA,NA,,,,,,,,,
4525,rural,single,NA,NA,NA,,,,,,,,,
4526,rural,single,3,73,cash,,,,,,,,,
4527,rural,single,5,40,check,,,,,,,,,
4528,rural,single,1,98,cash,,,,,,,,,
4529,rural,single,6,90,credit card,,,,,,,,,
4530,rural,single,8,60,cash,,,,,,,,,
4531,rural,single,7,85,cash,,,,,,,,,
4532,rural,single,3,93,check,,,,,,,,,
4533,rural,single,5,38,cash,,,,,,,,,
4534,rural,single,9,67,check,,,,,,,,,
4535,rural,single,8,55,cash,,,,,,,,,
4536,rural,single,2,83,cash,,,,,,,,,
4537,rural,single,10,40,cash,,,,,,,,,
4538,rural,single,4,88,check,,,,,,,,,
4539,rural,single,7,62,cash,,,,,,,,,
4540,rural,single,8,86,check,,,,,,,,,
4541,rural,single,8,64,cash,,,,,,,,,
4542,rural,single,5,21,check,,,,,,,,,
4543,rural,single,4,93,cash,,,,,,,,,
4544,rural,single,5,37,credit card,,,,,,,,,
4545,rural,single,7,20,credit card,,,,,,,,,
4546,rural,single,9,39,credit card,,,,,,,,,
4547,rural,single,4,96,credit card,,,,,,,,,
4548,rural,single,NA,NA,NA,,,,,,,,,
4549,rural,single,9,45,check,,,,,,,,,
4550,rural,single,9,49,check,,,,,,,,,
4551,rural,single,NA,NA,NA,,,,,,,,,
4552,rural,single,5,56,cash,,,,,,,,,
4553,rural,single,3,23,check,,,,,,,,,
4554,rural,single,6,21,cash,,,,,,,,,
4555,rural,single,7,59,credit card,,,,,,,,,
4556,rural,single,9,85,check,,,,,,,,,
4557,rural,single,4,80,cash,,,,,,,,,
4558,rural,single,2,89,credit card,,,,,,,,,
4559,rural,single,4,21,check,,,,,,,,,
4560,rural,single,8,39,check,,,,,,,,,
4561,rural,single,7,21,credit card,,,,,,,,,
4562,rural,single,1,84,cash,,,,,,,,,
4563,rural,single,8,98,check,,,,,,,,,
4564,rural,single,2,36,credit card,,,,,,,,,
4565,rural,single,7,72,credit card,,,,,,,,,
4566,rural,single,10,48,check,,,,,,,,,
4567,rural,single,2,28,cash,,,,,,,,,
4568,rural,single,3,33,credit card,,,,,,,,,
4569,rural,single,5,37,cash,,,,,,,,,
4570,rural,single,2,94,check,,,,,,,,,
4571,rural,single,NA,NA,NA,,,,,,,,,
4572,rural,single,9,36,cash,,,,,,,,,
4573,rural,single,4,62,cash,,,,,,,,,
4574,rural,single,1,33,check,,,,,,,,,
4575,rural,single,10,37,check,,,,,,,,,
4576,rural,single,1,50,credit card,,,,,,,,,
4577,rural,single,1,39,credit card,,,,,,,,,
4578,rural,single,NA,NA,NA,,,,,,,,,
4579,rural,single,9,90,credit card,,,,,,,,,
4580,rural,single,2,96,credit card,,,,,,,,,
4581,rural,single,10,63,cash,,,,,,,,,
4582,rural,single,6,76,cash,,,,,,,,,
4583,rural,single,NA,NA,NA,,,,,,,,,
4584,rural,single,4,86,cash,,,,,,,,,
4585,rural,single,6,55,check,,,,,,,,,
4586,rural,single,4,89,cash,,,,,,,,,
4587,rural,single,NA,NA,NA,,,,,,,,,
4588,rural,single,2,29,check,,,,,,,,,
4589,rural,single,3,37,check,,,,,,,,,
4590,rural,single,NA,NA,NA,,,,,,,,,
4591,rural,single,8,76,credit card,,,,,,,,,
4592,rural,single,8,88,cash,,,,,,,,,
4593,rural,single,3,59,check,,,,,,,,,
4594,rural,single,9,43,cash,,,,,,,,,
4595,rural,single,4,48,cash,,,,,,,,,
4596,rural,single,4,24,credit card,,,,,,,,,
4597,rural,single,7,22,credit card,,,,,,,,,
4598,rural,single,6,37,cash,,,,,,,,,
4599,rural,single,8,34,cash,,,,,,,,,
4600,rural,single,1,31,credit card,,,,,,,,,
4601,rural,single,10,21,credit card,,,,,,,,,
4602,rural,single,9,31,cash,,,,,,,,,
4603,rural,single,2,21,check,,,,,,,,,
4604,rural,single,4,76,credit card,,,,,,,,,
4605,rural,single,5,39,credit card,,,,,,,,,
4606,rural,single,3,82,credit card,,,,,,,,,
4607,rural,single,5,88,cash,,,,,,,,,
4608,rural,single,1,20,cash,,,,,,,,,
4609,rural,single,3,46,credit card,,,,,,,,,
4610,rural,single,7,76,check,,,,,,,,,
4611,rural,single,6,56,credit card,,,,,,,,,
4612,rural,single,5,77,cash,,,,,,,,,
4613,rural,single,10,43,credit card,,,,,,,,,
4614,rural,single,NA,NA,NA,,,,,,,,,
4615,rural,single,8,37,cash,,,,,,,,,
4616,rural,single,5,41,cash,,,,,,,,,
4617,rural,single,10,33,credit card,,,,,,,,,
4618,rural,single,6,42,check,,,,,,,,,
4619,rural,single,5,19,credit card,,,,,,,,,
4620,rural,single,6,69,cash,,,,,,,,,
4621,rural,single,7,86,check,,,,,,,,,
4622,rural,single,4,55,cash,,,,,,,,,
4623,rural,single,3,69,cash,,,,,,,,,
4624,rural,single,NA,NA,NA,,,,,,,,,
4625,rural,single,8,56,cash,,,,,,,,,
4626,rural,single,10,78,credit card,,,,,,,,,
4627,rural,single,3,49,credit card,,,,,,,,,
4628,rural,single,NA,NA,NA,,,,,,,,,
4629,rural,single,7,89,credit card,,,,,,,,,
4630,rural,single,9,85,credit card,,,,,,,,,
4631,rural,single,2,36,cash,,,,,,,,,
4632,rural,single,5,91,check,,,,,,,,,
4633,rural,single,1,64,cash,,,,,,,,,
4634,rural,single,8,80,cash,,,,,,,,,
4635,rural,single,4,66,credit card,,,,,,,,,
4636,rural,single,9,47,cash,,,,,,,,,
4637,rural,single,4,64,check,,,,,,,,,
4638,rural,single,4,71,check,,,,,,,,,
4639,rural,single,6,93,check,,,,,,,,,
4640,rural,single,NA,NA,NA,,,,,,,,,
4641,rural,single,6,91,credit card,,,,,,,,,
4642,rural,single,3,33,check,,,,,,,,,
4643,rural,single,4,92,check,,,,,,,,,
4644,rural,single,1,25,credit card,,,,,,,,,
4645,rural,single,NA,NA,NA,,,,,,,,,
4646,rural,single,1,53,check,,,,,,,,,
4647,rural,single,1,47,credit card,,,,,,,,,
4648,rural,single,6,56,check,,,,,,,,,
4649,rural,single,5,40,cash,,,,,,,,,
4650,rural,single,2,44,check,,,,,,,,,
4651,rural,single,3,47,check,,,,,,,,,
4652,rural,single,1,81,cash,,,,,,,,,
4653,rural,single,4,62,check,,,,,,,,,
4654,rural,single,9,26,credit card,,,,,,,,,
4655,rural,single,1,30,check,,,,,,,,,
4656,rural,single,9,30,credit card,,,,,,,,,
4657,rural,single,10,60,check,,,,,,,,,
4658,rural,single,4,74,check,,,,,,,,,
4659,rural,single,10,41,check,,,,,,,,,
4660,rural,single,10,64,cash,,,,,,,,,
4661,rural,single,2,47,cash,,,,,,,,,
4662,rural,single,8,74,cash,,,,,,,,,
4663,rural,single,7,52,cash,,,,,,,,,
4664,rural,single,8,22,credit card,,,,,,,,,
4665,rural,single,2,91,check,,,,,,,,,
4666,rural,single,NA,NA,NA,,,,,,,,,
4667,rural,single,3,37,credit card,,,,,,,,,
4668,rural,single,7,96,check,,,,,,,,,
4669,rural,single,6,89,cash,,,,,,,,,
4670,rural,single,9,51,check,,,,,,,,,
4671,rural,single,4,52,cash,,,,,,,,,
4672,rural,single,1,78,check,,,,,,,,,
4673,rural,single,2,46,credit card,,,,,,,,,
4674,rural,single,2,87,credit card,,,,,,,,,
4675,rural,single,3,55,credit card,,,,,,,,,
4676,rural,single,5,37,cash,,,,,,,,,
4677,rural,single,5,32,check,,,,,,,,,
4678,rural,single,9,60,check,,,,,,,,,
4679,rural,single,8,89,cash,,,,,,,,,
4680,rural,single,10,61,credit card,,,,,,,,,
4681,rural,single,6,40,cash,,,,,,,,,
4682,rural,single,4,92,check,,,,,,,,,
4683,rural,single,10,78,check,,,,,,,,,
4684,rural,single,1,51,check,,,,,,,,,
4685,rural,twin,NA,NA,NA,,,,,,,,,
4686,rural,twin,2,32,check,,,,,,,,,
4687,rural,twin,8,63,cash,,,,,,,,,
4688,rural,twin,2,59,check,,,,,,,,,
4689,rural,twin,9,56,check,,,,,,,,,
4690,rural,twin,9,75,credit card,,,,,,,,,
4691,rural,twin,6,87,check,,,,,,,,,
4692,rural,twin,9,74,check,,,,,,,,,
4693,rural,twin,3,73,check,,,,,,,,,
4694,rural,twin,1,57,check,,,,,,,,,
4695,rural,twin,2,85,credit card,,,,,,,,,
4696,rural,twin,NA,NA,NA,,,,,,,,,
4697,rural,twin,10,73,check,,,,,,,,,
4698,rural,twin,4,96,check,,,,,,,,,
4699,rural,twin,10,38,credit card,,,,,,,,,
4700,rural,twin,7,62,check,,,,,,,,,
4701,rural,twin,5,32,credit card,,,,,,,,,
4702,rural,twin,NA,NA,NA,,,,,,,,,
4703,rural,twin,3,71,cash,,,,,,,,,
4704,rural,twin,6,75,credit card,,,,,,,,,
4705,rural,twin,4,46,credit card,,,,,,,,,
4706,rural,twin,6,86,cash,,,,,,,,,
4707,rural,twin,6,36,credit card,,,,,,,,,
4708,rural,twin,8,26,check,,,,,,,,,
4709,rural,twin,1,80,check,,,,,,,,,
4710,rural,twin,10,29,credit card,,,,,,,,,
4711,rural,twin,3,89,check,,,,,,,,,
4712,rural,twin,6,37,cash,,,,,,,,,
4713,rural,twin,8,71,credit card,,,,,,,,,
4714,rural,twin,7,77,credit card,,,,,,,,,
4715,rural,twin,2,74,credit card,,,,,,,,,
4716,rural,twin,7,82,credit card,,,,,,,,,
4717,rural,twin,9,79,check,,,,,,,,,
4718,rural,twin,NA,NA,NA,,,,,,,,,
4719,rural,twin,10,88,cash,,,,,,,,,
4720,rural,twin,8,97,cash,,,,,,,,,
4721,rural,twin,3,25,credit card,,,,,,,,,
4722,rural,twin,4,42,credit card,,,,,,,,,
4723,rural,twin,7,28,check,,,,,,,,,
4724,rural,twin,5,66,credit card,,,,,,,,,
4725,rural,twin,6,60,credit card,,,,,,,,,
4726,rural,twin,9,59,credit card,,,,,,,,,
4727,rural,twin,9,73,cash,,,,,,,,,
4728,rural,twin,7,75,cash,,,,,,,,,
4729,rural,twin,9,95,credit card,,,,,,,,,
4730,rural,twin,NA,NA,NA,,,,,,,,,
4731,rural,twin,1,39,credit card,,,,,,,,,
4732,rural,twin,5,91,credit card,,,,,,,,,
4733,rural,twin,NA,NA,NA,,,,,,,,,
4734,rural,twin,4,28,cash,,,,,,,,,
4735,rural,twin,3,84,credit card,,,,,,,,,
4736,rural,twin,1,82,credit card,,,,,,,,,
4737,rural,twin,1,74,cash,,,,,,,,,
4738,rural,twin,3,76,credit card,,,,,,,,,
4739,suburban,twin,3,81,cash,,,,,,,,,
4740,suburban,twin,2,97,credit card,,,,,,,,,
4741,suburban,twin,4,70,credit card,,,,,,,,,
4742,suburban,twin,6,27,check,,,,,,,,,
4743,suburban,twin,2,47,credit card,,,,,,,,,
4744,suburban,twin,5,64,credit card,,,,,,,,,
4745,suburban,twin,8,51,cash,,,,,,,,,
4746,suburban,twin,NA,NA,NA,,,,,,,,,
4747,suburban,twin,6,91,check,,,,,,,,,
4748,suburban,twin,3,47,cash,,,,,,,,,
4749,suburban,twin,7,56,check,,,,,,,,,
4750,suburban,twin,7,33,cash,,,,,,,,,
4751,suburban,twin,6,93,cash,,,,,,,,,
4752,suburban,twin,3,88,check,,,,,,,,,
4753,suburban,twin,6,91,cash,,,,,,,,,
4754,suburban,twin,9,80,cash,,,,,,,,,
4755,suburban,twin,6,67,check,,,,,,,,,
4756,suburban,twin,1,44,check,,,,,,,,,
4757,suburban,twin,8,60,check,,,,,,,,,
4758,suburban,twin,NA,NA,NA,,,,,,,,,
4759,suburban,twin,7,59,credit card,,,,,,,,,
4760,suburban,twin,10,84,cash,,,,,,,,,
4761,suburban,twin,8,32,cash,,,,,,,,,
4762,suburban,twin,9,52,cash,,,,,,,,,
4763,suburban,twin,NA,NA,NA,,,,,,,,,
4764,suburban,twin,5,87,credit card,,,,,,,,,
4765,suburban,twin,6,20,cash,,,,,,,,,
4766,suburban,twin,4,98,cash,,,,,,,,,
4767,suburban,twin,9,91,check,,,,,,,,,
4768,suburban,twin,2,82,credit card,,,,,,,,,
4769,suburban,twin,6,54,credit card,,,,,,,,,
4770,suburban,twin,NA,NA,NA,,,,,,,,,
4771,suburban,twin,9,83,cash,,,,,,,,,
4772,suburban,twin,9,59,check,,,,,,,,,
4773,suburban,twin,5,33,check,,,,,,,,,
4774,suburban,twin,4,29,credit card,,,,,,,,,
4775,suburban,twin,9,73,check,,,,,,,,,
4776,suburban,twin,6,18,credit card,,,,,,,,,
4777,suburban,twin,2,60,check,,,,,,,,,
4778,suburban,twin,5,97,credit card,,,,,,,,,
4779,suburban,twin,8,72,check,,,,,,,,,
4780,suburban,twin,3,47,check,,,,,,,,,
4781,suburban,twin,5,43,cash,,,,,,,,,
4782,suburban,twin,10,68,cash,,,,,,,,,
4783,suburban,twin,9,89,cash,,,,,,,,,
4784,suburban,twin,6,20,cash,,,,,,,,,
4785,suburban,twin,6,96,credit card,,,,,,,,,
4786,suburban,twin,6,90,check,,,,,,,,,
4787,suburban,twin,7,86,cash,,,,,,,,,
4788,suburban,twin,NA,NA,NA,,,,,,,,,
4789,suburban,twin,2,81,credit card,,,,,,,,,
4790,suburban,twin,6,48,check,,,,,,,,,
4791,suburban,twin,NA,NA,NA,,,,,,,,,
4792,suburban,twin,6,58,check,,,,,,,,,
4793,suburban,twin,7,25,cash,,,,,,,,,
4794,suburban,twin,10,82,check,,,,,,,,,
4795,suburban,twin,NA,NA,NA,,,,,,,,,
4796,suburban,twin,3,25,check,,,,,,,,,
4797,suburban,twin,4,65,credit card,,,,,,,,,
4798,suburban,twin,3,33,cash,,,,,,,,,
4799,suburban,twin,1,40,credit card,,,,,,,,,
4800,suburban,twin,NA,NA,NA,,,,,,,,,
4801,suburban,twin,2,29,check,,,,,,,,,
4802,suburban,twin,4,96,check,,,,,,,,,
4803,suburban,twin,9,31,check,,,,,,,,,
4804,suburban,twin,NA,NA,NA,,,,,,,,,
4805,suburban,twin,NA,NA,NA,,,,,,,,,
4806,suburban,twin,2,54,credit card,,,,,,,,,
4807,suburban,twin,2,92,check,,,,,,,,,
4808,suburban,twin,8,79,cash,,,,,,,,,
4809,suburban,twin,4,54,credit card,,,,,,,,,
4810,suburban,bundle,8,70,cash,,,,,,,,,
4811,suburban,bundle,7,54,cash,,,,,,,,,
4812,suburban,bundle,1,66,credit card,,,,,,,,,
4813,suburban,bundle,NA,NA,NA,,,,,,,,,
4814,suburban,bundle,3,22,cash,,,,,,,,,
4815,suburban,bundle,5,25,check,,,,,,,,,
4816,suburban,bundle,1,35,credit card,,,,,,,,,
4817,suburban,bundle,NA,NA,NA,,,,,,,,,
4818,suburban,bundle,4,30,check,,,,,,,,,
4819,suburban,bundle,4,68,check,,,,,,,,,
4820,suburban,bundle,2,33,check,,,,,,,,,
4821,suburban,bundle,9,79,cash,,,,,,,,,
4822,suburban,bundle,4,76,credit card,,,,,,,,,
4823,suburban,bundle,1,91,cash,,,,,,,,,
4824,suburban,bundle,9,87,cash,,,,,,,,,
4825,suburban,bundle,10,24,cash,,,,,,,,,
4826,suburban,bundle,7,77,cash,,,,,,,,,
4827,suburban,bundle,10,58,credit card,,,,,,,,,
4828,suburban,bundle,8,82,credit card,,,,,,,,,
4829,suburban,bundle,NA,NA,NA,,,,,,,,,
4830,suburban,bundle,9,95,cash,,,,,,,,,
4831,suburban,bundle,4,92,check,,,,,,,,,
4832,suburban,bundle,7,57,cash,,,,,,,,,
4833,suburban,bundle,6,76,cash,,,,,,,,,
4834,suburban,bundle,10,83,credit card,,,,,,,,,
4835,suburban,bundle,1,39,check,,,,,,,,,
4836,suburban,bundle,3,50,check,,,,,,,,,
4837,suburban,bundle,NA,NA,NA,,,,,,,,,
4838,suburban,bundle,7,50,cash,,,,,,,,,
4839,suburban,bundle,4,93,check,,,,,,,,,
4840,suburban,bundle,9,38,check,,,,,,,,,
4841,suburban,bundle,7,82,credit card,,,,,,,,,
4842,suburban,bundle,3,97,check,,,,,,,,,
4843,suburban,bundle,5,74,cash,,,,,,,,,
4844,suburban,bundle,8,97,cash,,,,,,,,,
4845,suburban,bundle,4,56,check,,,,,,,,,
4846,suburban,bundle,4,40,credit card,,,,,,,,,
4847,suburban,bundle,6,81,cash,,,,,,,,,
4848,suburban,bundle,NA,NA,NA,,,,,,,,,
4849,suburban,bundle,7,43,cash,,,,,,,,,
4850,suburban,bundle,5,19,cash,,,,,,,,,
4851,suburban,bundle,1,79,cash,,,,,,,,,
4852,suburban,bundle,NA,NA,NA,,,,,,,,,
4853,suburban,bundle,2,49,cash,,,,,,,,,
4854,suburban,bundle,NA,NA,NA,,,,,,,,,
4855,suburban,bundle,10,71,cash,,,,,,,,,
4856,suburban,bundle,4,53,check,,,,,,,,,
4857,suburban,bundle,8,59,cash,,,,,,,,,
4858,suburban,bundle,6,95,check,,,,,,,,,
4859,suburban,bundle,10,86,cash,,,,,,,,,
4860,suburban,bundle,2,83,check,,,,,,,,,
4861,suburban,bundle,5,19,credit card,,,,,,,,,
4862,suburban,bundle,NA,NA,NA,,,,,,,,,
4863,suburban,bundle,6,72,cash,,,,,,,,,
4864,suburban,bundle,6,81,credit card,,,,,,,,,
4865,suburban,bundle,6,47,check,,,,,,,,,
4866,suburban,bundle,6,93,check,,,,,,,,,
4867,suburban,bundle,9,41,cash,,,,,,,,,
4868,suburban,bundle,1,18,cash,,,,,,,,,
4869,suburban,bundle,3,48,check,,,,,,,,,
4870,suburban,bundle,NA,NA,NA,,,,,,,,,
4871,suburban,bundle,10,91,credit card,,,,,,,,,
4872,suburban,bundle,9,73,cash,,,,,,,,,
4873,suburban,bundle,8,97,credit card,,,,,,,,,
4874,suburban,bundle,8,20,credit card,,,,,,,,,
4875,urban,bundle,5,43,check,,,,,,,,,
4876,urban,bundle,NA,NA,NA,,,,,,,,,
4877,urban,bundle,7,83,check,,,,,,,,,
4878,urban,bundle,1,60,credit card,,,,,,,,,
4879,urban,bundle,8,93,cash,,,,,,,,,
4880,urban,bundle,10,88,check,,,,,,,,,
4881,urban,bundle,NA,NA,NA,,,,,,,,,
4882,urban,bundle,2,63,credit card,,,,,,,,,
4883,urban,bundle,6,88,credit card,,,,,,,,,
4884,urban,bundle,9,22,credit card,,,,,,,,,
4885,urban,bundle,7,77,credit card,,,,,,,,,
4886,urban,bundle,8,48,check,,,,,,,,,
4887,urban,bundle,8,19,cash,,,,,,,,,
4888,urban,bundle,9,98,check,,,,,,,,,
4889,urban,bundle,NA,NA,NA,,,,,,,,,
4890,urban,bundle,3,22,check,,,,,,,,,
4891,urban,bundle,3,96,check,,,,,,,,,
4892,urban,bundle,3,90,cash,,,,,,,,,
4893,urban,bundle,8,49,cash,,,,,,,,,
4894,urban,bundle,5,98,credit card,,,,,,,,,
4895,urban,liquid,2,38,credit card,,,,,,,,,
4896,urban,liquid,3,55,credit card,,,,,,,,,
4897,urban,liquid,4,97,check,,,,,,,,,
4898,urban,liquid,5,30,credit card,,,,,,,,,
4899,urban,liquid,NA,NA,NA,,,,,,,,,
4900,urban,liquid,4,59,check,,,,,,,,,
4901,urban,liquid,8,78,cash,,,,,,,,,
4902,urban,liquid,5,54,credit card,,,,,,,,,
4903,urban,liquid,3,64,check,,,,,,,,,
4904,urban,liquid,5,74,credit card,,,,,,,,,
4905,urban,liquid,NA,NA,NA,,,,,,,,,
4906,urban,liquid,7,47,check,,,,,,,,,
4907,urban,liquid,NA,NA,NA,,,,,,,,,
4908,urban,liquid,1,91,check,,,,,,,,,
4909,urban,liquid,2,59,check,,,,,,,,,
4910,urban,liquid,8,96,cash,,,,,,,,,
4911,urban,liquid,7,68,check,,,,,,,,,
4912,urban,liquid,7,49,credit card,,,,,,,,,
4913,urban,liquid,9,31,credit card,,,,,,,,,
4914,urban,liquid,2,40,check,,,,,,,,,
4915,urban,liquid,1,64,credit card,,,,,,,,,
4916,urban,liquid,10,37,credit card,,,,,,,,,
4917,urban,liquid,NA,NA,NA,,,,,,,,,
4918,urban,liquid,2,20,cash,,,,,,,,,
4919,urban,liquid,8,43,credit card,,,,,,,,,
4920,urban,liquid,9,74,check,,,,,,,,,
4921,urban,liquid,6,79,check,,,,,,,,,
4922,urban,liquid,10,63,check,,,,,,,,,
